Model URL,Versions
https://www.autocosmos.cl/catalogo/vigente/chevrolet/traverse,Chevrolet Traverse  3.6L LT 4x4: https://www.autocosmos.cl/catalogo/2024/chevrolet/traverse/36l-lt-4x4/177017; Chevrolet Traverse  3.6L RS 4x4: https://www.autocosmos.cl/catalogo/2024/chevrolet/traverse/36l-rs-4x4/177027; Chevrolet Traverse  3.6L Premier 4x4: https://www.autocosmos.cl/catalogo/2024/chevrolet/traverse/36l-premier-4x4/177018
https://www.autocosmos.cl/catalogo/vigente/dfsk/560,DFSK 560 1.8L Comfort 2R: https://www.autocosmos.cl/catalogo/2024/dfsk/560/18l-comfort-2r/177086; DFSK 560 1.8L Comfort: https://www.autocosmos.cl/catalogo/2024/dfsk/560/18l-comfort/177090
https://www.autocosmos.cl/catalogo/vigente/dfsk/600,DFSK 600 1.5L Comfort: https://www.autocosmos.cl/catalogo/2024/dfsk/600/15l-comfort/178269; DFSK 600 1.5L Comfort Aut: https://www.autocosmos.cl/catalogo/2024/dfsk/600/15l-comfort-aut/178270; DFSK 600 1.5L Luxury Aut: https://www.autocosmos.cl/catalogo/2024/dfsk/600/15l-luxury-aut/178271
https://www.autocosmos.cl/catalogo/vigente/exeed/lx,Exeed LX 1.5L Advanced: https://www.autocosmos.cl/catalogo/2024/exeed/lx/15l-advanced/177134; Exeed LX 1.5L Unlimited: https://www.autocosmos.cl/catalogo/2024/exeed/lx/15l-unlimited/177135; Exeed LX 1.5L Unlimited AWD: https://www.autocosmos.cl/catalogo/2024/exeed/lx/15l-unlimited-awd/177136
https://www.autocosmos.cl/catalogo/vigente/exeed/txl,Exeed TXL 2.0L Unlimited: https://www.autocosmos.cl/catalogo/2024/exeed/txl/20l-unlimited/177132; Exeed TXL 2.0L Unlimited 4X4: https://www.autocosmos.cl/catalogo/2024/exeed/txl/20l-unlimited-4x4/177133
https://www.autocosmos.cl/catalogo/vigente/fiat/fastback,FIAT Fastback Drive: https://www.autocosmos.cl/catalogo/2024/fiat/fastback/drive/177152; FIAT Fastback Impetus: https://www.autocosmos.cl/catalogo/2024/fiat/fastback/impetus/177157
https://www.autocosmos.cl/catalogo/vigente/fiat/pulse,FIAT Pulse 1.3L Drive: https://www.autocosmos.cl/catalogo/2024/fiat/pulse/13l-drive/177146; FIAT Pulse 1.3L Drive Aut: https://www.autocosmos.cl/catalogo/2024/fiat/pulse/13l-drive-aut/177147; FIAT Pulse 1.0L Audace Aut: https://www.autocosmos.cl/catalogo/2024/fiat/pulse/10l-audace-aut/177149; FIAT Pulse 1.0L Impetus Aut: https://www.autocosmos.cl/catalogo/2024/fiat/pulse/10l-impetus-aut/177148
https://www.autocosmos.cl/catalogo/vigente/ford/escape,Ford Escape 2.0L Platinum AWD: https://www.autocosmos.cl/catalogo/2024/ford/escape/20l-platinum-awd/178330
https://www.autocosmos.cl/catalogo/vigente/ford/territory,Ford Territory 1.5L Trend: https://www.autocosmos.cl/catalogo/2024/ford/territory/15l-trend/177185; Ford Territory 1.5L Titanium: https://www.autocosmos.cl/catalogo/2024/ford/territory/15l-titanium/177186
https://www.autocosmos.cl/catalogo/vigente/gac/emkoo,GAC EMKOO 1.5T GE: https://www.autocosmos.cl/catalogo/2024/gac/emkoo/15t-ge/177228; GAC EMKOO 1.5T GL: https://www.autocosmos.cl/catalogo/2024/gac/emkoo/15t-gl/177229
https://www.autocosmos.cl/catalogo/vigente/gac/emzoom,GAC EMZOOM 1.5T GB: https://www.autocosmos.cl/catalogo/2024/gac/emzoom/15t-gb/177232; GAC EMZOOM 1.5T GL: https://www.autocosmos.cl/catalogo/2024/gac/emzoom/15t-gl/177233; GAC EMZOOM 1.5T GL R-Style: https://www.autocosmos.cl/catalogo/2024/gac/emzoom/15t-gl-r-style/177234
https://www.autocosmos.cl/catalogo/vigente/gac/gs3-power,GAC GS3 Power 1.5L GS: https://www.autocosmos.cl/catalogo/2024/gac/gs3-power/15l-gs/178328; GAC GS3 Power 1.5L GB: https://www.autocosmos.cl/catalogo/2024/gac/gs3-power/15l-gb/177222; GAC GS3 Power 1.5L GS Aut: https://www.autocosmos.cl/catalogo/2024/gac/gs3-power/15l-gs-aut/178329; GAC GS3 Power 1.5L GB Aut: https://www.autocosmos.cl/catalogo/2024/gac/gs3-power/15l-gb-aut/177223
https://www.autocosmos.cl/catalogo/vigente/gac/gs4-power,GAC GS4 Power 1.5L GB: https://www.autocosmos.cl/catalogo/2024/gac/gs4-power/15l-gb/177219; GAC GS4 Power 1.5L GB Aut: https://www.autocosmos.cl/catalogo/2024/gac/gs4-power/15l-gb-aut/177220; GAC GS4 Power 1.5L GE Aut: https://www.autocosmos.cl/catalogo/2024/gac/gs4-power/15l-ge-aut/177230; GAC GS4 Power 1.5L GL Aut: https://www.autocosmos.cl/catalogo/2024/gac/gs4-power/15l-gl-aut/177231
https://www.autocosmos.cl/catalogo/vigente/gac/gs8,GAC GS8 GL: https://www.autocosmos.cl/catalogo/2024/gac/gs8/gl/177224; GAC GS8 GT: https://www.autocosmos.cl/catalogo/2024/gac/gs8/gt/177225; GAC GS8 GT 4x4: https://www.autocosmos.cl/catalogo/2024/gac/gs8/gt-4x4/177226; GAC GS8 GX 4x4: https://www.autocosmos.cl/catalogo/2024/gac/gs8/gx-4x4/177227
https://www.autocosmos.cl/catalogo/vigente/haval/h6,Haval H6 2.0T Active Aut: https://www.autocosmos.cl/catalogo/2024/haval/h6/20t-active-aut/177257; Haval H6 2.0T Elite Aut: https://www.autocosmos.cl/catalogo/2024/haval/h6/20t-elite-aut/177258; Haval H6 2.0L Deluxe Aut: https://www.autocosmos.cl/catalogo/2024/haval/h6/20l-deluxe-aut/177259; Haval H6 2.0L Deluxe 4x4 Aut: https://www.autocosmos.cl/catalogo/2024/haval/h6/20l-deluxe-4x4-aut/177260
https://www.autocosmos.cl/catalogo/vigente/haval/jolion,Haval Jolion 1.5T Active: https://www.autocosmos.cl/catalogo/2024/haval/jolion/15t-active/177256; Haval Jolion 1.5T Elite: https://www.autocosmos.cl/catalogo/2024/haval/jolion/15t-elite/177267; Haval Jolion 1.5T Elite Aut: https://www.autocosmos.cl/catalogo/2024/haval/jolion/15t-elite-aut/178325; Haval Jolion 1.5T Deluxe Aut: https://www.autocosmos.cl/catalogo/2024/haval/jolion/15t-deluxe-aut/178326
https://www.autocosmos.cl/catalogo/vigente/hyundai/creta,Hyundai Creta 1.5L Go: https://www.autocosmos.cl/catalogo/2024/hyundai/creta/15l-go/178314; Hyundai Creta 1.5L Plus: https://www.autocosmos.cl/catalogo/2024/hyundai/creta/15l-plus/177291; Hyundai Creta 1.5L Plus CVT: https://www.autocosmos.cl/catalogo/2024/hyundai/creta/15l-plus-cvt/178315; Hyundai Creta 1.5L Design: https://www.autocosmos.cl/catalogo/2024/hyundai/creta/15l-design/178316; Hyundai Creta 1.5L Design CVT: https://www.autocosmos.cl/catalogo/2024/hyundai/creta/15l-design-cvt/178317; Hyundai Creta 1.5L Premium CVT: https://www.autocosmos.cl/catalogo/2024/hyundai/creta/15l-premium-cvt/178318
https://www.autocosmos.cl/catalogo/vigente/hyundai/ioniq-5,Hyundai Ioniq 5 Premium: https://www.autocosmos.cl/catalogo/2024/hyundai/ioniq-5/premium/177339; Hyundai Ioniq 5 Limited: https://www.autocosmos.cl/catalogo/2024/hyundai/ioniq-5/limited/177340; Hyundai Ioniq 5 Limited AWD: https://www.autocosmos.cl/catalogo/2024/hyundai/ioniq-5/limited-awd/177341
https://www.autocosmos.cl/catalogo/vigente/hyundai/kona,Hyundai Kona 2.0L Plus CVT: https://www.autocosmos.cl/catalogo/2024/hyundai/kona/20l-plus-cvt/178546; Hyundai Kona 2.0L Design CVT: https://www.autocosmos.cl/catalogo/2024/hyundai/kona/20l-design-cvt/178547; Hyundai Kona 1.6T N-Line AWD: https://www.autocosmos.cl/catalogo/2024/hyundai/kona/16t-n-line-awd/178548
https://www.autocosmos.cl/catalogo/vigente/hyundai/palisade,Hyundai Palisade  3.5L LX Premium AWD Aut: https://www.autocosmos.cl/catalogo/2024/hyundai/palisade/35l-lx-premium-awd-aut/177336; Hyundai Palisade  2.2L LX Premium AWD Aut: https://www.autocosmos.cl/catalogo/2024/hyundai/palisade/22l-lx-premium-awd-aut/177337; Hyundai Palisade  2.2L LX Limited AWD Aut: https://www.autocosmos.cl/catalogo/2024/hyundai/palisade/22l-lx-limited-awd-aut/177338
https://www.autocosmos.cl/catalogo/vigente/hyundai/santa-fe,Hyundai Santa Fe 2.5L Plus Aut: https://www.autocosmos.cl/catalogo/2025/hyundai/santa-fe/25l-plus-aut/178529; Hyundai Santa Fe 2.5L Design Aut: https://www.autocosmos.cl/catalogo/2025/hyundai/santa-fe/25l-design-aut/178533; Hyundai Santa Fe 2.5L Design AWD Aut: https://www.autocosmos.cl/catalogo/2025/hyundai/santa-fe/25l-design-awd-aut/178534; Hyundai Santa Fe 2.5L Premium AWD Aut: https://www.autocosmos.cl/catalogo/2025/hyundai/santa-fe/25l-premium-awd-aut/178535; Hyundai Santa Fe 2.5T Limited AWD Aut: https://www.autocosmos.cl/catalogo/2025/hyundai/santa-fe/25t-limited-awd-aut/178536; Hyundai Santa Fe 2.5T Calligraphy AWD Aut: https://www.autocosmos.cl/catalogo/2025/hyundai/santa-fe/25t-calligraphy-awd-aut/178537
https://www.autocosmos.cl/catalogo/vigente/hyundai/tucson,Hyundai Tucson  NX4 2.0L Go: https://www.autocosmos.cl/catalogo/2024/hyundai/tucson/nx4-20l-go/178515; Hyundai Tucson  NX4 2.0L Plus Aut: https://www.autocosmos.cl/catalogo/2024/hyundai/tucson/nx4-20l-plus-aut/178516; Hyundai Tucson  NX4 2.0L Plus AWD Aut: https://www.autocosmos.cl/catalogo/2024/hyundai/tucson/nx4-20l-plus-awd-aut/178518; Hyundai Tucson  NX4 2.0L Blackline Aut: https://www.autocosmos.cl/catalogo/2024/hyundai/tucson/nx4-20l-blackline-aut/178521; Hyundai Tucson  NX4 2.0L CRDi Plus Aut: https://www.autocosmos.cl/catalogo/2024/hyundai/tucson/nx4-20l-crdi-plus-aut/178524; Hyundai Tucson  NX4 1.6T Design Aut: https://www.autocosmos.cl/catalogo/2024/hyundai/tucson/nx4-16t-design-aut/178522; Hyundai Tucson  NX4 2.0L CRDi Plus AWD Aut: https://www.autocosmos.cl/catalogo/2024/hyundai/tucson/nx4-20l-crdi-plus-awd-aut/178525; Hyundai Tucson  NX4 2.0L CRDi Design AWD Aut: https://www.autocosmos.cl/catalogo/2024/hyundai/tucson/nx4-20l-crdi-design-awd-aut/178526; Hyundai Tucson  NX4 1.6T Limited AWD Aut: https://www.autocosmos.cl/catalogo/2024/hyundai/tucson/nx4-16t-limited-awd-aut/178523
https://www.autocosmos.cl/catalogo/vigente/hyundai/venue,Hyundai Venue  1.6L Go: https://www.autocosmos.cl/catalogo/2024/hyundai/venue/16l-go/178542; Hyundai Venue  1.6L Plus: https://www.autocosmos.cl/catalogo/2024/hyundai/venue/16l-plus/177302; Hyundai Venue  1.6L Plus Aut: https://www.autocosmos.cl/catalogo/2024/hyundai/venue/16l-plus-aut/178543; Hyundai Venue  1.6L Premium Aut: https://www.autocosmos.cl/catalogo/2024/hyundai/venue/16l-premium-aut/177303
https://www.autocosmos.cl/catalogo/vigente/jac/js2,JAC JS2 1.5L Comfort Smart: https://www.autocosmos.cl/catalogo/2024/jac/js2/15l-comfort-smart/177354; JAC JS2 1.5L Luxury: https://www.autocosmos.cl/catalogo/2024/jac/js2/15l-luxury/177356; JAC JS2 1.5L Comfort Aut: https://www.autocosmos.cl/catalogo/2024/jac/js2/15l-comfort-aut/177355; JAC JS2 1.5L Luxury Aut: https://www.autocosmos.cl/catalogo/2024/jac/js2/15l-luxury-aut/177357
https://www.autocosmos.cl/catalogo/vigente/jac/js3,JAC JS3 1.6L Comfort: https://www.autocosmos.cl/catalogo/2024/jac/js3/16l-comfort/177349; JAC JS3 1.6L Luxury: https://www.autocosmos.cl/catalogo/2024/jac/js3/16l-luxury/177350; JAC JS3 1.6L Advance: https://www.autocosmos.cl/catalogo/2024/jac/js3/16l-advance/177351; JAC JS3 1.6L Luxury Aut: https://www.autocosmos.cl/catalogo/2024/jac/js3/16l-luxury-aut/177352; JAC JS3 1.6L Advance Aut: https://www.autocosmos.cl/catalogo/2024/jac/js3/16l-advance-aut/177353
https://www.autocosmos.cl/catalogo/vigente/jac/js4,JAC JS4 1.6L Comfort: https://www.autocosmos.cl/catalogo/2024/jac/js4/16l-comfort/177358; JAC JS4 1.6L Comfort Bicolor: https://www.autocosmos.cl/catalogo/2024/jac/js4/16l-comfort-bicolor/177359; JAC JS4 1.5T Luxury: https://www.autocosmos.cl/catalogo/2024/jac/js4/15t-luxury/177360; JAC JS4 1.5T Luxury Bicolor: https://www.autocosmos.cl/catalogo/2024/jac/js4/15t-luxury-bicolor/177361; JAC JS4 1.5T Luxury Aut: https://www.autocosmos.cl/catalogo/2024/jac/js4/15t-luxury-aut/177362; JAC JS4 1.5T Luxury Aut Bicolor: https://www.autocosmos.cl/catalogo/2024/jac/js4/15t-luxury-aut-bicolor/177363; JAC JS4 1.5T Advance Aut: https://www.autocosmos.cl/catalogo/2024/jac/js4/15t-advance-aut/177364; JAC JS4 1.5T Advance Aut Bicolor: https://www.autocosmos.cl/catalogo/2024/jac/js4/15t-advance-aut-bicolor/177365
https://www.autocosmos.cl/catalogo/vigente/jac/js6,JAC JS6 Comfort CE DCT: https://www.autocosmos.cl/catalogo/2024/jac/js6/comfort-ce-dct/177366; JAC JS6 Luxury SE DCT: https://www.autocosmos.cl/catalogo/2024/jac/js6/luxury-se-dct/177367; JAC JS6 Advance XE DCT: https://www.autocosmos.cl/catalogo/2024/jac/js6/advance-xe-dct/177368
https://www.autocosmos.cl/catalogo/vigente/jac/js8,JAC JS8 1.5L Comfort CE: https://www.autocosmos.cl/catalogo/2024/jac/js8/15l-comfort-ce/177348; JAC JS8 1.5L Luxury SE: https://www.autocosmos.cl/catalogo/2024/jac/js8/15l-luxury-se/177375; JAC JS8 1.5L Luxury SE DCT: https://www.autocosmos.cl/catalogo/2024/jac/js8/15l-luxury-se-dct/177376; JAC JS8 1.5L Advance XE DCT: https://www.autocosmos.cl/catalogo/2024/jac/js8/15l-advance-xe-dct/177377
https://www.autocosmos.cl/catalogo/vigente/jeep/commander,Jeep Commander 1.3L Limited 4x2: https://www.autocosmos.cl/catalogo/2024/jeep/commander/13l-limited-4x2/178311; Jeep Commander 1.3L Overland 4x2: https://www.autocosmos.cl/catalogo/2024/jeep/commander/13l-overland-4x2/177416; Jeep Commander 1.3L Limited 4x4: https://www.autocosmos.cl/catalogo/2024/jeep/commander/13l-limited-4x4/178312; Jeep Commander 2.0L Overland 4x4: https://www.autocosmos.cl/catalogo/2024/jeep/commander/20l-overland-4x4/177410
https://www.autocosmos.cl/catalogo/vigente/jeep/compass,Jeep Compass  1.3L Sport: https://www.autocosmos.cl/catalogo/2024/jeep/compass/13l-sport/177412; Jeep Compass  1.3L Longitude: https://www.autocosmos.cl/catalogo/2024/jeep/compass/13l-longitude/177413; Jeep Compass  1.3L Limited: https://www.autocosmos.cl/catalogo/2024/jeep/compass/13l-limited/177414
https://www.autocosmos.cl/catalogo/vigente/jeep/grand-cherokee,Jeep Grand Cherokee 3.6L Altitude: https://www.autocosmos.cl/catalogo/2024/jeep/grand-cherokee/36l-altitude/178313; Jeep Grand Cherokee 3.6L Limited: https://www.autocosmos.cl/catalogo/2024/jeep/grand-cherokee/36l-limited/177420
https://www.autocosmos.cl/catalogo/vigente/jeep/renegade,Jeep Renegade 1.3L Sport: https://www.autocosmos.cl/catalogo/2024/jeep/renegade/13l-sport/177417; Jeep Renegade 1.3L Longitude: https://www.autocosmos.cl/catalogo/2024/jeep/renegade/13l-longitude/177418; Jeep Renegade 1.3L Longitude X: https://www.autocosmos.cl/catalogo/2024/jeep/renegade/13l-longitude-x/177419
https://www.autocosmos.cl/catalogo/vigente/jeep/wrangler,Jeep Wrangler 3.6L Unlimited Sahara: https://www.autocosmos.cl/catalogo/2024/jeep/wrangler/36l-unlimited-sahara/177415; Jeep Wrangler 3.6L Unlimited Rubicon: https://www.autocosmos.cl/catalogo/2024/jeep/wrangler/36l-unlimited-rubicon/177408
https://www.autocosmos.cl/catalogo/vigente/jetour/dashing,Jetour Dashing 1.5 Turbo LUX: https://www.autocosmos.cl/catalogo/2024/jetour/dashing/15-turbo-lux/177425; Jetour Dashing 1.5 Turbo LUX DCT: https://www.autocosmos.cl/catalogo/2024/jetour/dashing/15-turbo-lux-dct/177426; Jetour Dashing 1.5 Turbo Limited DCT: https://www.autocosmos.cl/catalogo/2024/jetour/dashing/15-turbo-limited-dct/177427
https://www.autocosmos.cl/catalogo/vigente/jetour/x70,Jetour X70 1.5L GLS: https://www.autocosmos.cl/catalogo/2024/jetour/x70/15l-gls/177422; Jetour X70 1.5L GLX Aut: https://www.autocosmos.cl/catalogo/2024/jetour/x70/15l-glx-aut/177423
https://www.autocosmos.cl/catalogo/vigente/jetour/x70-plus,Jetour X70 Plus 1.5T: https://www.autocosmos.cl/catalogo/2024/jetour/x70-plus/15t/177424; Jetour X70 Plus 1.6T: https://www.autocosmos.cl/catalogo/2024/jetour/x70-plus/16t/178309; Jetour X70 Plus 1.6T Lux: https://www.autocosmos.cl/catalogo/2024/jetour/x70-plus/16t-lux/178563
https://www.autocosmos.cl/catalogo/vigente/jetour/x90-plus,Jetour X90 Plus 2.0T: https://www.autocosmos.cl/catalogo/2024/jetour/x90-plus/20t/178310
https://www.autocosmos.cl/catalogo/vigente/kaiyi/x3,Kaiyi X3 1.5L STD: https://www.autocosmos.cl/catalogo/2024/kaiyi/x3/15l-std/177438; Kaiyi X3 1.5L Lux: https://www.autocosmos.cl/catalogo/2024/kaiyi/x3/15l-lux/177439; Kaiyi X3 1.5L Lux Aut: https://www.autocosmos.cl/catalogo/2024/kaiyi/x3/15l-lux-aut/177440
https://www.autocosmos.cl/catalogo/vigente/kia/carens,Kia Carens  1.5L LX: https://www.autocosmos.cl/catalogo/2024/kia/carens/15l-lx/177474; Kia Carens  1.4L EX Turbo: https://www.autocosmos.cl/catalogo/2024/kia/carens/14l-ex-turbo/177476; Kia Carens  1.4L EX Turbo Full: https://www.autocosmos.cl/catalogo/2024/kia/carens/14l-ex-turbo-full/177475
https://www.autocosmos.cl/catalogo/vigente/kia/ev9,Kia EV9 GT-Line P1: https://www.autocosmos.cl/catalogo/2024/kia/ev9/gt-line-p1/178370; Kia EV9 GT-Line P2: https://www.autocosmos.cl/catalogo/2024/kia/ev9/gt-line-p2/178371; Kia EV9 GT-Line 7P: https://www.autocosmos.cl/catalogo/2024/kia/ev9/gt-line-7p/178373
https://www.autocosmos.cl/catalogo/vigente/kia/seltos,Kia Seltos 1.5L EX: https://www.autocosmos.cl/catalogo/2024/kia/seltos/15l-ex/177495; Kia Seltos 1.5L EX IVT: https://www.autocosmos.cl/catalogo/2024/kia/seltos/15l-ex-ivt/177496; Kia Seltos 1.4L EX DCT Turbo: https://www.autocosmos.cl/catalogo/2024/kia/seltos/14l-ex-dct-turbo/177497; Kia Seltos 1.4L EX DCT Turbo Full: https://www.autocosmos.cl/catalogo/2024/kia/seltos/14l-ex-dct-turbo-full/177498
https://www.autocosmos.cl/catalogo/vigente/kia/sonet,Kia Sonet 1.5L EX: https://www.autocosmos.cl/catalogo/2024/kia/sonet/15l-ex/178497; Kia Sonet 1.5L EX Aut: https://www.autocosmos.cl/catalogo/2024/kia/sonet/15l-ex-aut/177494; Kia Sonet 1.5L EX Full: https://www.autocosmos.cl/catalogo/2024/kia/sonet/15l-ex-full/178498; Kia Sonet 1.5L EX Full Aut: https://www.autocosmos.cl/catalogo/2024/kia/sonet/15l-ex-full-aut/178499
https://www.autocosmos.cl/catalogo/vigente/kia/sorento,Kia Sorento 2.5L EX GSL 2WD Aut: https://www.autocosmos.cl/catalogo/2024/kia/sorento/25l-ex-gsl-2wd-aut/177458; Kia Sorento 2.5L EX GSL AWD Full Aut: https://www.autocosmos.cl/catalogo/2024/kia/sorento/25l-ex-gsl-awd-full-aut/177459; Kia Sorento 2.2L EX DSL 2WD Aut: https://www.autocosmos.cl/catalogo/2024/kia/sorento/22l-ex-dsl-2wd-aut/178392; Kia Sorento 2.2L EX DSL AWD Aut: https://www.autocosmos.cl/catalogo/2024/kia/sorento/22l-ex-dsl-awd-aut/178554; Kia Sorento 3.5L EX GSL AWD Full Aut: https://www.autocosmos.cl/catalogo/2024/kia/sorento/35l-ex-gsl-awd-full-aut/177460; Kia Sorento 2.2L EX DSL AWD Aut Full: https://www.autocosmos.cl/catalogo/2024/kia/sorento/22l-ex-dsl-awd-aut-full/178393
https://www.autocosmos.cl/catalogo/vigente/kia/sportage,Kia Sportage 2.0L EX GSL: https://www.autocosmos.cl/catalogo/2024/kia/sportage/20l-ex-gsl/177468; Kia Sportage 2.0L EX GSL Aut: https://www.autocosmos.cl/catalogo/2024/kia/sportage/20l-ex-gsl-aut/177469; Kia Sportage 2.0L EX GSL CI Aut: https://www.autocosmos.cl/catalogo/2024/kia/sportage/20l-ex-gsl-ci-aut/177470; Kia Sportage 2.0L EX DSL CI Aut: https://www.autocosmos.cl/catalogo/2024/kia/sportage/20l-ex-dsl-ci-aut/177472; Kia Sportage 2.0L EX DSL Aut: https://www.autocosmos.cl/catalogo/2024/kia/sportage/20l-ex-dsl-aut/178391; Kia Sportage 2.0L EX GSL AWD Aut: https://www.autocosmos.cl/catalogo/2024/kia/sportage/20l-ex-gsl-awd-aut/177471; Kia Sportage 1.6L EX GSL AWD Turbo: https://www.autocosmos.cl/catalogo/2024/kia/sportage/16l-ex-gsl-awd-turbo/177477; Kia Sportage 2.0L EX DSL AWD Aut: https://www.autocosmos.cl/catalogo/2024/kia/sportage/20l-ex-dsl-awd-aut/177473
https://www.autocosmos.cl/catalogo/vigente/maxus/d60,Maxus D60 Elite: https://www.autocosmos.cl/catalogo/2024/maxus/d60/elite/178576; Maxus D60 Luxury: https://www.autocosmos.cl/catalogo/2024/maxus/d60/luxury/178577
https://www.autocosmos.cl/catalogo/vigente/maxus/d90,Maxus D90 Elite: https://www.autocosmos.cl/catalogo/2024/maxus/d90/elite/178579; Maxus D90 Flagship: https://www.autocosmos.cl/catalogo/2024/maxus/d90/flagship/178581; Maxus D90 Luxury: https://www.autocosmos.cl/catalogo/2024/maxus/d90/luxury/178580
https://www.autocosmos.cl/catalogo/vigente/maxus/euniq-6,Maxus Euniq 6 Euniq: https://www.autocosmos.cl/catalogo/2024/maxus/euniq-6/euniq/177583
https://www.autocosmos.cl/catalogo/vigente/mg/hs,MG HS 1.5L Com: https://www.autocosmos.cl/catalogo/2024/mg/hs/15l-com/177717; MG HS 1.5L DLX DCT: https://www.autocosmos.cl/catalogo/2024/mg/hs/15l-dlx-dct/177718; MG HS 2.0L DCT Trophy AWD: https://www.autocosmos.cl/catalogo/2024/mg/hs/20l-dct-trophy-awd/177720
https://www.autocosmos.cl/catalogo/vigente/mg/marvel-r,MG Marvel R DLX: https://www.autocosmos.cl/catalogo/2024/mg/marvel-r/dlx/177729
https://www.autocosmos.cl/catalogo/vigente/mg/zs,MG ZS  1.5L STD: https://www.autocosmos.cl/catalogo/2024/mg/zs/15l-std/177723; MG ZS  1.5L Comfort: https://www.autocosmos.cl/catalogo/2024/mg/zs/15l-comfort/177721; MG ZS  1.5L STD Aut: https://www.autocosmos.cl/catalogo/2024/mg/zs/15l-std-aut/177724; MG ZS  1.5L Comfort Aut: https://www.autocosmos.cl/catalogo/2024/mg/zs/15l-comfort-aut/177722
https://www.autocosmos.cl/catalogo/vigente/mg/one,MG One 1.5T CVT: https://www.autocosmos.cl/catalogo/2024/mg/one/15t-cvt/177730; MG One 1.5T CVT DLX: https://www.autocosmos.cl/catalogo/2024/mg/one/15t-cvt-dlx/177731
https://www.autocosmos.cl/catalogo/vigente/mg/zx,MG ZX 1.5L  COM: https://www.autocosmos.cl/catalogo/2024/mg/zx/15l--com/177725; MG ZX 1.5L DLX: https://www.autocosmos.cl/catalogo/2024/mg/zx/15l-dlx/177726; MG ZX 1.5L DLX CVT: https://www.autocosmos.cl/catalogo/2024/mg/zx/15l-dlx-cvt/177727; MG ZX 1.3L Turbo Trophy Aut: https://www.autocosmos.cl/catalogo/2024/mg/zx/13l-turbo-trophy-aut/177728
https://www.autocosmos.cl/catalogo/vigente/mitsubishi/asx,Mitsubishi ASX 1.6L GL 4x2: https://www.autocosmos.cl/catalogo/2024/mitsubishi/asx/16l-gl-4x2/177758; Mitsubishi ASX 1.6L GLS 4x2: https://www.autocosmos.cl/catalogo/2024/mitsubishi/asx/16l-gls-4x2/177759; Mitsubishi ASX 2.0L GLS 4x2 Aut: https://www.autocosmos.cl/catalogo/2024/mitsubishi/asx/20l-gls-4x2-aut/177760
https://www.autocosmos.cl/catalogo/vigente/mitsubishi/eclipse-cross,Mitsubishi Eclipse Cross 1.5L RX 4x2: https://www.autocosmos.cl/catalogo/2024/mitsubishi/eclipse-cross/15l-rx-4x2/177756; Mitsubishi Eclipse Cross 1.5L RS 4x2 Aut: https://www.autocosmos.cl/catalogo/2024/mitsubishi/eclipse-cross/15l-rs-4x2-aut/177757
https://www.autocosmos.cl/catalogo/vigente/mitsubishi/montero-sport,Mitsubishi Montero Sport 2.4L 4x2: https://www.autocosmos.cl/catalogo/2024/mitsubishi/montero-sport/24l-4x2/178287; Mitsubishi Montero Sport 2.4L 4x2 Aut: https://www.autocosmos.cl/catalogo/2024/mitsubishi/montero-sport/24l-4x2-aut/178288; Mitsubishi Montero Sport 2.4L Limited 4x4 Aut: https://www.autocosmos.cl/catalogo/2024/mitsubishi/montero-sport/24l-limited-4x4-aut/178289
https://www.autocosmos.cl/catalogo/vigente/mitsubishi/outlander,Mitsubishi Outlander  2.5L GL 4x2 5 Pas: https://www.autocosmos.cl/catalogo/2024/mitsubishi/outlander/25l-gl-4x2-5-pas/177768; Mitsubishi Outlander  2.5L GLX 4x2 7 Pas: https://www.autocosmos.cl/catalogo/2024/mitsubishi/outlander/25l-glx-4x2-7-pas/177769; Mitsubishi Outlander  2.5L GLS 4x4 7 Pas: https://www.autocosmos.cl/catalogo/2024/mitsubishi/outlander/25l-gls-4x4-7-pas/177770; Mitsubishi Outlander  2.5L GLS 4x4 7 Pas Limited: https://www.autocosmos.cl/catalogo/2024/mitsubishi/outlander/25l-gls-4x4-7-pas-limited/177771
https://www.autocosmos.cl/catalogo/vigente/mitsubishi/xpander-cross,Mitsubishi Xpander Cross 1.5L: https://www.autocosmos.cl/catalogo/2024/mitsubishi/xpander-cross/15l/177767
https://www.autocosmos.cl/catalogo/vigente/mitsubishi/xpander,Mitsubishi Xpander GL: https://www.autocosmos.cl/catalogo/2024/mitsubishi/xpander/gl/177765; Mitsubishi Xpander GLX: https://www.autocosmos.cl/catalogo/2024/mitsubishi/xpander/glx/177766
https://www.autocosmos.cl/catalogo/vigente/nissan/kicks,Nissan Kicks 1.6L Sense: https://www.autocosmos.cl/catalogo/2024/nissan/kicks/16l-sense/177787; Nissan Kicks 1.6L Advance: https://www.autocosmos.cl/catalogo/2024/nissan/kicks/16l-advance/177788; Nissan Kicks 1.6L Advance CVT: https://www.autocosmos.cl/catalogo/2024/nissan/kicks/16l-advance-cvt/177789; Nissan Kicks 1.6L Exclusive CVT: https://www.autocosmos.cl/catalogo/2024/nissan/kicks/16l-exclusive-cvt/177790; Nissan Kicks 1.6L Exclusive Aut Rock Edition: https://www.autocosmos.cl/catalogo/2024/nissan/kicks/16l-exclusive-aut-rock-edition/177797
