MARCA,Model Name,Model URL
Hyundai,Kona EV,https://www.autocosmos.cl/catalogo/vigente/hyundai/kona-ev
Hyundai,Kona HEV,https://www.autocosmos.cl/catalogo/vigente/hyundai/kona-hev
Hyundai,Palisade,https://www.autocosmos.cl/catalogo/vigente/hyundai/palisade
Hyundai,Porter,https://www.autocosmos.cl/catalogo/vigente/hyundai/porter
Hyundai,Santa Fe,https://www.autocosmos.cl/catalogo/vigente/hyundai/santa-fe
Hyundai,Santa Fe Híbrida,https://www.autocosmos.cl/catalogo/vigente/hyundai/santa-fe-hibrida
Hyundai,Staria,https://www.autocosmos.cl/catalogo/vigente/hyundai/staria
Hyundai,Staria Furgón,https://www.autocosmos.cl/catalogo/vigente/hyundai/staria-furgon
Hyundai,Tucson,https://www.autocosmos.cl/catalogo/vigente/hyundai/tucson
Hyundai,Tucson Híbrido,https://www.autocosmos.cl/catalogo/vigente/hyundai/tucson-hibrido
Hyundai,Venue,https://www.autocosmos.cl/catalogo/vigente/hyundai/venue
Mg,3,https://www.autocosmos.cl/catalogo/vigente/mg/3
Mg,4,https://www.autocosmos.cl/catalogo/vigente/mg/4
Mg,4 XPower,https://www.autocosmos.cl/catalogo/vigente/mg/4-xpower
Mg,5,https://www.autocosmos.cl/catalogo/vigente/mg/5
Mg,GT,https://www.autocosmos.cl/catalogo/vigente/mg/gt
Mg,HS,https://www.autocosmos.cl/catalogo/vigente/mg/hs
Mg,Marvel R,https://www.autocosmos.cl/catalogo/vigente/mg/marvel-r
Mg,One,https://www.autocosmos.cl/catalogo/vigente/mg/one
Mg,RX5,https://www.autocosmos.cl/catalogo/vigente/mg/rx5
Mg,RX9,https://www.autocosmos.cl/catalogo/vigente/mg/rx9
Mg,ZS,https://www.autocosmos.cl/catalogo/vigente/mg/zs
Mg,ZX,https://www.autocosmos.cl/catalogo/vigente/mg/zx
Exeed,LX,https://www.autocosmos.cl/catalogo/vigente/exeed/lx
Exeed,RX,https://www.autocosmos.cl/catalogo/vigente/exeed/rx
Exeed,TXL,https://www.autocosmos.cl/catalogo/vigente/exeed/txl
Exeed,VX,https://www.autocosmos.cl/catalogo/vigente/exeed/vx
Gac,AION ES,https://www.autocosmos.cl/catalogo/vigente/gac/aion-es
Gac,AION Y,https://www.autocosmos.cl/catalogo/vigente/gac/aion-y
Gac,EMKOO,https://www.autocosmos.cl/catalogo/vigente/gac/emkoo
Gac,EMKOO HEV,https://www.autocosmos.cl/catalogo/vigente/gac/emkoo-hev
Gac,EMPOW,https://www.autocosmos.cl/catalogo/vigente/gac/empow
Gac,EMZOOM,https://www.autocosmos.cl/catalogo/vigente/gac/emzoom
Gac,GS3 Power,https://www.autocosmos.cl/catalogo/vigente/gac/gs3-power
Gac,GS4 Power,https://www.autocosmos.cl/catalogo/vigente/gac/gs4-power
Gac,GS8,https://www.autocosmos.cl/catalogo/vigente/gac/gs8
Jeep,Avenger,https://www.autocosmos.cl/catalogo/vigente/jeep/avenger
Jeep,Commander,https://www.autocosmos.cl/catalogo/vigente/jeep/commander
Jeep,Compass,https://www.autocosmos.cl/catalogo/vigente/jeep/compass
Jeep,Compass 4xe,https://www.autocosmos.cl/catalogo/vigente/jeep/compass-4xe
Jeep,Gladiator,https://www.autocosmos.cl/catalogo/vigente/jeep/gladiator
Jeep,Grand Cherokee,https://www.autocosmos.cl/catalogo/vigente/jeep/grand-cherokee
Jeep,Renegade,https://www.autocosmos.cl/catalogo/vigente/jeep/renegade
Jeep,Wrangler,https://www.autocosmos.cl/catalogo/vigente/jeep/wrangler
Jetour,Dashing,https://www.autocosmos.cl/catalogo/vigente/jetour/dashing
Jetour,T1,https://www.autocosmos.cl/catalogo/vigente/jetour/t1
Jetour,T2,https://www.autocosmos.cl/catalogo/vigente/jetour/t2
Jetour,T2 PHEV,https://www.autocosmos.cl/catalogo/vigente/jetour/t2-phev
Jetour,X50,https://www.autocosmos.cl/catalogo/vigente/jetour/x50
Jetour,X70,https://www.autocosmos.cl/catalogo/vigente/jetour/x70
Jetour,X70 Plus,https://www.autocosmos.cl/catalogo/vigente/jetour/x70-plus
Jetour,X90 Plus,https://www.autocosmos.cl/catalogo/vigente/jetour/x90-plus
Kaiyi,E5,https://www.autocosmos.cl/catalogo/vigente/kaiyi/e5
Kaiyi,KYX3,https://www.autocosmos.cl/catalogo/vigente/kaiyi/kyx3
Kaiyi,KYX3 Pro,https://www.autocosmos.cl/catalogo/vigente/kaiyi/kyx3-pro
Kaiyi,KYX7,https://www.autocosmos.cl/catalogo/vigente/kaiyi/kyx7
Kaiyi,X3,https://www.autocosmos.cl/catalogo/vigente/kaiyi/x3
Kaiyi,X3 Pro,https://www.autocosmos.cl/catalogo/vigente/kaiyi/x3-pro
Opel,Combo,https://www.autocosmos.cl/catalogo/vigente/opel/combo
Opel,Corsa,https://www.autocosmos.cl/catalogo/vigente/opel/corsa
Opel,Grandland,https://www.autocosmos.cl/catalogo/vigente/opel/grandland
Opel,Mokka,https://www.autocosmos.cl/catalogo/vigente/opel/mokka
Subaru,Crosstrek,https://www.autocosmos.cl/catalogo/vigente/subaru/crosstrek
Subaru,Crosstrek Híbrido,https://www.autocosmos.cl/catalogo/vigente/subaru/crosstrek-hibrido
Subaru,Evoltis,https://www.autocosmos.cl/catalogo/vigente/subaru/evoltis
Subaru,Forester,https://www.autocosmos.cl/catalogo/vigente/subaru/forester
Subaru,Forester Híbrido,https://www.autocosmos.cl/catalogo/vigente/subaru/forester-hibrido
Subaru,Impreza Sport,https://www.autocosmos.cl/catalogo/vigente/subaru/impreza-sport
Subaru,Outback,https://www.autocosmos.cl/catalogo/vigente/subaru/outback
Subaru,WRX,https://www.autocosmos.cl/catalogo/vigente/subaru/wrx
Subaru,WRX Sportwagon,https://www.autocosmos.cl/catalogo/vigente/subaru/wrx-sportwagon
Kyc,Gran Mamut Cabina Doble,https://www.autocosmos.cl/catalogo/vigente/kyc/gran-mamut-cabina-doble
Kyc,Gran Mamut Cabina Simple,https://www.autocosmos.cl/catalogo/vigente/kyc/gran-mamut-cabina-simple
Kyc,Gran Mamut Cargo Box,https://www.autocosmos.cl/catalogo/vigente/kyc/gran-mamut-cargo-box
Kyc,X5,https://www.autocosmos.cl/catalogo/vigente/kyc/x5
Kyc,X5 Plus,https://www.autocosmos.cl/catalogo/vigente/kyc/x5-plus
